web-scraper-order,web-scraper-start-url,companyName,industry,marketCap
"1700801043-3724","https://www.etmoney.com/stocks/list-of-stocks","Automotive Stampings and Assemblies Ltd.
                                            ASAL","Auto Ancillaries","₹685.34 Crs"
"1700801043-3725","https://www.etmoney.com/stocks/list-of-stocks","Avadh Sugar & Energy Ltd.
                                            AVADHSUGAR","Sugar","₹1671.54 Crs"
"1700801043-3726","https://www.etmoney.com/stocks/list-of-stocks","Avalon Technologies Ltd.
                                            AVALON","Electronics - Equipment/components","₹3137.33 Crs"
"1700801043-3727","https://www.etmoney.com/stocks/list-of-stocks","Avanti Feeds Ltd.
                                            AVANTIFEED","Food Products","₹5381.7 Crs"
"1700801043-3728","https://www.etmoney.com/stocks/list-of-stocks","Avenue Supermarts Ltd.
                                            DMART","Retailing","₹250141.79 Crs"
"1700801043-3729","https://www.etmoney.com/stocks/list-of-stocks","Avonmore Capital & Management Services Ltd.
                                            AVONMORE","Finance & Investments","₹184.49 Crs"
"1700801043-3730","https://www.etmoney.com/stocks/list-of-stocks","Avro India Ltd.
                                            AVROIND","Plastic Products","₹106.93 Crs"
"1700801043-3731","https://www.etmoney.com/stocks/list-of-stocks","Axis Bank Ltd.
                                            AXISBANK","Banks","₹307952.77 Crs"
"1700801043-3732","https://www.etmoney.com/stocks/list-of-stocks","Axita Cotton Ltd.
                                            AXITA","Textiles","₹567.41 Crs"
"1700801043-3733","https://www.etmoney.com/stocks/list-of-stocks","B C Power Controls Ltd.
                                            BCP","Electrical - Equipment/components","₹27.92 Crs"
"1700801043-3734","https://www.etmoney.com/stocks/list-of-stocks","B L Kashyap & Sons Ltd.
                                            BLKASHYAP","Construction & Engineering","₹1510.45 Crs"
"1700801043-3735","https://www.etmoney.com/stocks/list-of-stocks","B&B Triplewall Containers Ltd.
                                            BBTCL","Packaging","₹508.68 Crs"
"1700801043-3736","https://www.etmoney.com/stocks/list-of-stocks","BAG Films & Media Ltd.
                                            BAGFILMS","Broadcasting & Entertainment","₹118.75 Crs"
"1700801043-3737","https://www.etmoney.com/stocks/list-of-stocks","BASF India Ltd.
                                            BASF","Diversified Chemicals","₹12903.45 Crs"
"1700801043-3738","https://www.etmoney.com/stocks/list-of-stocks","BCL Industries Ltd.
                                            BCLIND","Edible Oils & Solvent Extraction","₹1443.12 Crs"
"1700801043-3739","https://www.etmoney.com/stocks/list-of-stocks","BEML Land Assets Ltd.
                                            BLAL","Real Estate","₹662.15 Crs"
"1700801043-3740","https://www.etmoney.com/stocks/list-of-stocks","BEML Ltd.
                                            BEML","Engineering - Heavy","₹9986.35 Crs"
"1700801043-3741","https://www.etmoney.com/stocks/list-of-stocks","BF Investment Ltd.
                                            BFINVEST","Finance & Investments","₹2022.75 Crs"
"1700801043-3742","https://www.etmoney.com/stocks/list-of-stocks","BF Utilities Ltd.
                                            BFUTILITIE","Power - Generation/distribution","₹2538.8 Crs"
"1700801043-3743","https://www.etmoney.com/stocks/list-of-stocks","BGR Energy Systems Ltd.
                                            BGRENERGY","Construction & Engineering","₹642.24 Crs"
"1700801043-3744","https://www.etmoney.com/stocks/list-of-stocks","BKM Industries Ltd.
                                            BKMINDST","Iron & Steel","₹6.55 Crs"
"1700801043-3745","https://www.etmoney.com/stocks/list-of-stocks","BLB Ltd.
                                            BLBLIMITED","Investment Banking & Brokerage Services","₹116.3 Crs"
"1700801043-3746","https://www.etmoney.com/stocks/list-of-stocks","BLS International Services Ltd.
                                            BLS","Outsourced Services","₹10828.79 Crs"
"1700801043-3747","https://www.etmoney.com/stocks/list-of-stocks","BPL Ltd.
                                            BPL","Consumer Electronics & Appliances","₹484.86 Crs"
"1700801043-3748","https://www.etmoney.com/stocks/list-of-stocks","BSE Ltd.
                                            BSE","Capital Markets","₹28745.23 Crs"
"1700801043-3749","https://www.etmoney.com/stocks/list-of-stocks","BSL Ltd.
                                            BSL","Textiles","₹183.2 Crs"
"1700801043-3750","https://www.etmoney.com/stocks/list-of-stocks","Bafna Pharmaceuticals Ltd.
                                            BAFNAPH","Pharmaceuticals","₹205.81 Crs"
"1700801043-3751","https://www.etmoney.com/stocks/list-of-stocks","Baid Finserv Ltd.
                                            BAIDFIN","Finance & Investments","₹264.15 Crs"
"1700801043-3752","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Auto Ltd.
                                            BAJAJ-AUTO","Auto - 2 & 3 Wheelers","₹167652.23 Crs"
"1700801043-3753","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Consumer Care Ltd.
                                            BAJAJCON","Personal Products","₹3166.3 Crs"
"1700801043-3754","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Electricals Ltd.
                                            BAJAJELEC","Consumer Electronics & Appliances","₹11521.71 Crs"
"1700801043-3755","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Finance Ltd.
                                            BAJFINANCE","Nbfc","₹437189.52 Crs"
"1700801043-3756","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Finserv Ltd.
                                            BAJAJFINSV","Finance & Investments","₹258673.23 Crs"
"1700801043-3757","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Healthcare Ltd.
                                            BAJAJHCARE","Pharmaceuticals","₹1051.5 Crs"
"1700801043-3758","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Hindusthan Sugar Ltd.
                                            BAJAJHIND","Sugar","₹4215.29 Crs"
"1700801043-3759","https://www.etmoney.com/stocks/list-of-stocks","Bajaj Holdings & Investment Ltd.
                                            BAJAJHLDNG","Finance & Investments","₹82624.3 Crs"
"1700801043-3760","https://www.etmoney.com/stocks/list-of-stocks","Bal Pharma Ltd.
                                            BALPHARMA","Pharmaceuticals","₹166.31 Crs"
"1700801043-3761","https://www.etmoney.com/stocks/list-of-stocks","Balaji Amines Ltd.
                                            BALAMINES","Speciality Chemicals","₹6541.76 Crs"
"1700801043-3762","https://www.etmoney.com/stocks/list-of-stocks","Balaji Telefilms Ltd.
                                            BALAJITELE","Broadcasting & Entertainment","₹687.69 Crs"
"1700801043-3763","https://www.etmoney.com/stocks/list-of-stocks","Balaxi Pharmaceuticals Ltd.
                                            BALAXI","Pharmaceuticals","₹428.65 Crs"
"1700801043-3764","https://www.etmoney.com/stocks/list-of-stocks","Balkrishna Industries Ltd.
                                            BALKRISIND","Tyres & Rubber Products","₹49353.88 Crs"
"1700801043-3765","https://www.etmoney.com/stocks/list-of-stocks","Balkrishna Paper Mills Ltd.
                                            BALKRISHNA","Paper Products","₹33.29 Crs"
"1700801043-3766","https://www.etmoney.com/stocks/list-of-stocks","Ballarpur Industries Ltd.
                                            BALLARPUR","Paper Products","₹129.35 Crs"
"1700801043-3767","https://www.etmoney.com/stocks/list-of-stocks","Balmer Lawrie & Company Ltd.
                                            BALMLAWRIE","Diversified","₹2667.66 Crs"
"1700801043-3768","https://www.etmoney.com/stocks/list-of-stocks","Balrampur Chini Mills Ltd.
                                            BALRAMCHIN","Sugar","₹9482.21 Crs"
"1700801043-3769","https://www.etmoney.com/stocks/list-of-stocks","Banaras Beads Ltd.
                                            BANARBEADS","Jewellery, Watches & Other Accessories","₹61.05 Crs"
"1700801043-3770","https://www.etmoney.com/stocks/list-of-stocks","Banco Products (India) Ltd.
                                            BANCOINDIA","Auto Ancillaries","₹4090.87 Crs"
"1700801043-3771","https://www.etmoney.com/stocks/list-of-stocks","Bandhan Bank Ltd.
                                            BANDHANBNK","Banks","₹34151.24 Crs"
"1700801043-3772","https://www.etmoney.com/stocks/list-of-stocks","Bang Overseas Ltd.
                                            BANG","Apparels","₹92.21 Crs"
"1700801043-3773","https://www.etmoney.com/stocks/list-of-stocks","Bank of Baroda
                                            BANKBARODA","Banks","₹100324.43 Crs"
"1700801043-3774","https://www.etmoney.com/stocks/list-of-stocks","Bank of India
                                            BANKINDIA","Banks","₹42677.09 Crs"
"1700801043-3775","https://www.etmoney.com/stocks/list-of-stocks","Bank of Maharashtra
                                            MAHABANK","Banks","₹31158.04 Crs"
"1700801043-3776","https://www.etmoney.com/stocks/list-of-stocks","Banka Bioloo Ltd.
                                            BANKA","Waste Management","₹78.1 Crs"
"1700801043-3777","https://www.etmoney.com/stocks/list-of-stocks","Bannari Amman Spinning Mills Ltd.
                                            BASML","Textiles","₹343.66 Crs"
"1700801043-3778","https://www.etmoney.com/stocks/list-of-stocks","Bannari Amman Sugars Ltd.
                                            BANARISUG","Sugar","₹3267.85 Crs"
"1700801043-3779","https://www.etmoney.com/stocks/list-of-stocks","Banswara Syntex Ltd.
                                            BANSWRAS","Textiles","₹516.9 Crs"
"1700801043-3780","https://www.etmoney.com/stocks/list-of-stocks","Barak Valley Cements Ltd.
                                            BVCL","Cement","₹99.72 Crs"
"1700801043-3781","https://www.etmoney.com/stocks/list-of-stocks","Barbeque-Nation Hospitality Ltd.
                                            BARBEQUE","Restaurants & Bars","₹2401.4 Crs"
"1700801043-3782","https://www.etmoney.com/stocks/list-of-stocks","Bartronics India Ltd.
                                            ASMS","Software Services","₹426.41 Crs"
"1700801043-3783","https://www.etmoney.com/stocks/list-of-stocks","Bata India Ltd.
                                            BATAINDIA","Footwear","₹20641.52 Crs"
"1700801043-3784","https://www.etmoney.com/stocks/list-of-stocks","Bayer Cropscience Ltd.
                                            BAYERCROP","Agro Chemicals & Fertilizers","₹23693.47 Crs"
"1700801043-3785","https://www.etmoney.com/stocks/list-of-stocks","Beardsell Ltd.
                                            BEARDSELL","Construction Supplies & Fixtures","₹181.41 Crs"
"1700801043-3786","https://www.etmoney.com/stocks/list-of-stocks","Bedmutha Industries Ltd.
                                            BEDMUTHA","Iron & Steel","₹503.32 Crs"
"1700801043-3787","https://www.etmoney.com/stocks/list-of-stocks","Berger Paints (India) Ltd.
                                            BERGEPAINT","Paints/varnishes","₹67028.15 Crs"
"1700801043-3788","https://www.etmoney.com/stocks/list-of-stocks","Best Agrolife Ltd.
                                            BESTAGRO","Agro Chemicals & Fertilizers","₹2752.25 Crs"
"1700801043-3789","https://www.etmoney.com/stocks/list-of-stocks","Bhageria Industries Ltd.
                                            BHAGERIA","Dyes & Pigments","₹663.39 Crs"
"1700801043-3790","https://www.etmoney.com/stocks/list-of-stocks","Bhagiradha Chemicals & Industries Ltd.
                                            BHAGCHEM","Agro Products","₹1612.85 Crs"
"1700801043-3791","https://www.etmoney.com/stocks/list-of-stocks","Bhagyanagar India Ltd.
                                            BHAGYANGR","Non Ferrous Metals","₹252.76 Crs"
"1700801043-3792","https://www.etmoney.com/stocks/list-of-stocks","Bhagyanagar Properties Ltd.
                                            BHAGYAPROP","Real Estate","₹134.38 Crs"
"1700801043-3793","https://www.etmoney.com/stocks/list-of-stocks","Bhandari Hosiery Exports Ltd.
                                            BHANDARI","Apparels","₹114.41 Crs"
"1700801043-3794","https://www.etmoney.com/stocks/list-of-stocks","Bhansali Engineering Polymers Ltd.
                                            BEPL","Commodity Chemicals","₹2438.81 Crs"
"1700801043-3795","https://www.etmoney.com/stocks/list-of-stocks","Bharat Bijlee Ltd.
                                            BBL","Heavy Electrical Equipment","₹2123.29 Crs"
"1700801043-3796","https://www.etmoney.com/stocks/list-of-stocks","Bharat Dynamics Ltd.
                                            BDL","Aerospace & Defense","₹20289.23 Crs"
"1700801043-3797","https://www.etmoney.com/stocks/list-of-stocks","Bharat Electronics Ltd.
                                            BEL","Aerospace & Defense","₹101605.93 Crs"
"1700801043-3798","https://www.etmoney.com/stocks/list-of-stocks","Bharat Forge Ltd.
                                            BHARATFORG","Industrial Machinery, Equipment & Goods","₹50935.4 Crs"
"1700801043-3799","https://www.etmoney.com/stocks/list-of-stocks","Bharat Gears Ltd.
                                            BHARATGEAR","Auto Ancillaries","₹176.58 Crs"
